# CORPUS CÂU MIX — sinh bằng scripts/voice/gen-mix.py (đừng sửa tay: sửa CLAUSES trong script).
# Cột: ids(phẩy, đúng thứ tự) | text
cam,recirc,fan	bật camera 360 chuyển gió ngoài xong tăng gió
drl,ac_auto,defrost_rear	bật đèn ban ngày rồi tắt máy lạnh sau đó bật sấy kính sau
fan,win_lf,recirc	tăng gió sau đó mở kính trước trái chuyển gió ngoài
drl,temp,win_rf	bật đèn ban ngày rồi đặt nhiệt độ 24 độ sau đó hạ kính phụ
windows_all,defrost_rear,win_lr	mở tất cả kính bật sấy kính sau xong mở kính sau trái
windows_all,defrost,cam	hạ hết kính sau đó bật sấy kính trước sau đó bật camera 360
windows_all,ac_auto,recirc	hạ hết kính, tắt máy nạnh xong chuyển gió ngoài
win_lr,readl,fan	mở kính sau trái, bật đèn trần, giảm gió
pm25,defrost_rear,recirc	tắt lọc bụi xong bật sấy kính sau lấy gió trong
readl,sunroof,win_rf	bật đèn đọc mở cửa sổ trời sau đó hạ kiếng phải
win_rr,win_lr,defrost	mở kính sau phải, mở kính sau trái bật sấy kính
drl,win_rr,sunroof	bật đèn ban ngày và mở kính sau phải sau đó đóng cửa sổ trời
pm25,recirc,win_lf	bật lọc bụi và lấy gió trong hạ kính lái
recirc,win_lf,fan	lấy gió ngoài sau đó mở kính bên lái sau đó giảm gió
win_lr,win_rf,win_lf	mở kính sau trái sau đó mở kính trước phải và hạ kính trước trái
win_lr,recirc,headl	mở kính sau trái lấy gió trong và bật đèn pha
win_rr,readl,win_rf	mở kính sau phải, bật đèn đọc và hạ kiếng phải
pm25,win_rf,fan	tắt lọc bụi và hạ kiếng phải xong giảm gió
win_rr,cam,ac_auto	mở kính sau phải và mở camera sau đó tắt máy lạnh
headl,pm25,defrost	tắt đèn pha, bật lọc không khí sau đó tắt sấy kính
defrost_rear,drl,headl	bật sấy kính sau bật đèn ban ngày rồi tắt đèn pha
ac_auto,readl,win_rr	bật máy lạnh sau đó bật đèn trần rồi mở kính sau phải
temp,headl,ac_auto	đặt nhiệt độ 24 độ, bật đèn pha rồi bật máy lạnh
windows_all,win_lf,fan	mở tất cả kính sau đó mở kính bên lái giảm gió
defrost,fan,win_rf	tắt sấy kính sau đó giảm gió, mở kính trước phải
trunk,readl,defrost	mở cốp sau đó bật đèn đọc bật sấy kính
win_lf,ac_auto,readl	mở kính bên lái sau đó tắt máy lạnh, tắt đèn đọc
ac_auto,temp,win_rf	tắt điều hoà và đặt nhiệt độ 24 độ hạ kính phụ
sunroof,pm25,readl	mở cửa sổ trời tắt lọc bụi, tắt đèn đọc
win_rr,sunroof,defrost_rear	mở kính sau phải sau đó mở cửa sổ trời, bật sấy kính sau
windows_all,fan,ac_auto	đóng hết kính giảm gió bật điều hoà
recirc,pm25,drl	lấy gió ngoài và tắt lọc bụi, bật đèn ban ngày
win_half_lf,pm25,readl	mở nửa kính lái, bật lọc bụi rồi bật đèn đọc
temp,trunk,ac_auto	đặt nhiệt độ 24 độ xong mở cốp sau sau đó tắt máy lạnh
drl,headl,win_rr	bật đèn ban ngày rồi bật đèn pha và mở kính sau phải
ac_auto,sunroof,drl	bật máy lạnh xong mở cửa sổ trời, bật đèn ban ngày
win_lf,pm25,win_half_lf	mở kính trước trái tắt lọc bụi rồi mở nửa kính lái
sunroof,cam,win_lr	mở cửa sổ trời sau đó bật camera 360, mở kính sau trái
sunroof,pm25,windows_all	mở nóc xe xong bật lọc không khí, hạ hết kính
win_lr,sunroof,readl	mở kính sau trái rồi đóng cửa sổ trời và tắt đèn đọc
win_lr,cam,readl	mở kính sau trái bật camera 360 bật đèn đọc
ac_auto,pm25,defrost	bật máy lạnh rồi tắt lọc bụi sau đó bật sấy kính trước
temp,win_rf,defrost_rear	chỉnh nhiệt độ 22 độ hạ kiếng phải rồi bật sấy kính sau
fan,temp,win_half_lf	giảm gió xong đặt nhiệt độ 24 độ, mở nửa kính lái
trunk,defrost_rear,defrost	mở cốp, bật sấy kính sau và bật sấy kính trước
temp,windows_all,ac_auto	đặt nhiệt độ 24 độ rồi hạ hết kính sau đó tắt máy lạnh
defrost_rear,cam,trunk	bật sấy kính sau mở camera sau đó đóng cốp
fan,win_lr,windows_all	tăng gió mở kính sau trái, hạ hết kính
sunroof,win_rr,temp	mở cửa sổ trời xong mở kính sau phải, chỉnh nhiệt độ 22 độ
win_lf,defrost_rear,sunroof	hạ kính lái sau đó bật sấy kính sau, mở cửa sổ trời
defrost,recirc,ac_auto	tắt sấy kính sau đó chuyển gió ngoài bật điều hoà
readl,drl,recirc	bật đèn đọc xong bật đèn ban ngày, chuyển gió ngoài
recirc,readl,windows_all	chuyển gió ngoài bật đèn đọc rồi đóng hết kính
win_rf,readl,temp	hạ kiếng phải rồi bật đèn đọc và đặt nhiệt độ 24 độ
cam,win_half_lf,recirc	bật camera 360 và mở nửa kính lái lấy gió ngoài
fan,win_lf,recirc	giảm gió rồi hạ kính lái lấy gió trong
defrost,sunroof,cam	bật sấy kính trước và đóng cửa sổ trời bật camera 360
ac_auto,windows_all,headl	tắt điều hoà rồi mở tất cả kính tắt đèn pha
ac_auto,recirc,win_lr	tắt máy nạnh xong lấy gió trong xong mở kính sau trái
win_half_lf,pm25,temp	mở nửa kính lái bật lọc bụi chỉnh nhiệt độ 22 độ
trunk,win_half_lf,defrost	đóng cốp mở nửa kính lái, bật sấy kính
pm25,fan,readl	bật lọc bụi giảm gió bật đèn đọc
ac_auto,readl,win_rf	tắt máy nạnh rồi tắt đèn đọc hạ kính phụ
cam,pm25,readl	bật camera 360 tắt lọc bụi, bật đèn đọc
drl,windows_all,readl	bật đèn ban ngày, mở tất cả kính và bật đèn đọc
readl,trunk,fan	tắt đèn đọc, mở cốp và giảm gió
readl,headl,ac_auto	bật đèn trần xong tắt đèn pha, tắt điều hoà
recirc,readl,trunk	lấy gió trong xong tắt đèn đọc xong đóng cốp
sunroof,fan,temp	mở nóc xe và giảm gió xong chỉnh nhiệt độ 22 độ
drl,readl,sunroof	bật đèn ban ngày tắt đèn đọc sau đó đóng cửa sổ trời
pm25,drl,win_lf	tắt lọc bụi sau đó bật đèn ban ngày, mở kính trước trái
pm25,trunk,readl	bật lọc bụi rồi đóng cốp, bật đèn trần
win_lr,cam,temp	mở kính sau trái mở camera xong chỉnh nhiệt độ 22 độ
sunroof,win_half_lf,readl	đóng cửa sổ trời mở nửa kính lái sau đó bật đèn trần
temp,windows_all,pm25	chỉnh nhiệt độ 22 độ đóng hết kính bật lọc bụi
sunroof,fan,windows_all	đóng cửa sổ trời tăng gió, mở tất cả kính
headl,ac_auto,pm25	tắt đèn pha bật điều hoà sau đó tắt lọc bụi
defrost_rear,win_lf,pm25	bật sấy kính sau xong mở kính trước trái bật lọc bụi
win_lf,ac_auto,cam	mở kính bên lái xong bật điều hoà rồi mở camera
temp,sunroof,ac_auto	chỉnh nhiệt độ 22 độ mở cửa sổ trời tắt máy lạnh
drl,defrost_rear,recirc	bật đèn ban ngày và bật sấy kính sau xong lấy gió ngoài
ac_auto,win_rr,trunk	tắt điều hoà mở kính sau phải và mở cốp sau
win_lr,defrost_rear,drl	mở kính sau trái, bật sấy kính sau và bật đèn ban ngày
ac_auto,defrost_rear,defrost	tắt máy lạnh bật sấy kính sau sau đó tắt sấy kính
drl,win_rr,temp	bật đèn ban ngày mở kính sau phải sau đó đặt nhiệt độ 24 độ
recirc,win_lr,readl	chuyển gió ngoài xong mở kính sau trái sau đó tắt đèn đọc
recirc,ac_auto,win_half_lf	lấy gió ngoài tắt điều hoà, mở nửa kính lái
ac_auto,fan,win_half_lf	bật máy lạnh tăng gió mở nửa kính lái
fan,sunroof,defrost	tăng gió đóng cửa sổ trời rồi tắt sấy kính
drl,windows_all,ac_auto	bật đèn ban ngày, mở tất cả kính tắt máy nạnh
defrost_rear,win_lr,win_rr	bật sấy kính sau xong mở kính sau trái và mở kính sau phải
ac_auto,headl,recirc	tắt máy lạnh, bật đèn pha lấy gió trong
win_lf,cam,recirc	mở kính trước trái mở camera, lấy gió ngoài
fan,defrost_rear,recirc	giảm gió, bật sấy kính sau sau đó lấy gió ngoài
windows_all,headl,win_rr	đóng hết kính bật đèn pha mở kính sau phải
trunk,defrost_rear,cam	đóng cốp bật sấy kính sau, mở camera
pm25,cam,sunroof	tắt lọc bụi rồi bật camera 360 và mở cửa sổ trời
defrost,win_lr,temp	bật sấy kính xong mở kính sau trái đặt nhiệt độ 24 độ
drl,sunroof,win_half_lf	bật đèn ban ngày và đóng cửa sổ trời rồi mở nửa kính lái
win_rf,cam,sunroof	hạ kính phụ mở camera, đóng cửa sổ trời
windows_all,fan,drl	hạ hết kính xong tăng gió rồi bật đèn ban ngày
win_lf,recirc,windows_all	mở kính trước trái xong lấy gió trong và mở tất cả kính
win_rf,win_half_lf,defrost_rear	mở kính trước phải mở nửa kính lái, bật sấy kính sau
windows_all,readl,recirc	hạ hết kính tắt đèn đọc chuyển gió ngoài
fan,trunk,sunroof	tăng gió, mở cốp sau sau đó mở cửa sổ trời
temp,pm25,fan	đặt nhiệt độ 24 độ xong bật lọc bụi, giảm gió
drl,ac_auto,fan	bật đèn ban ngày tắt máy lạnh, tăng gió
readl,temp,cam	bật đèn trần và đặt nhiệt độ 24 độ rồi mở camera
temp,win_rr,readl	chỉnh nhiệt độ 22 độ xong mở kính sau phải bật đèn trần
ac_auto,recirc,temp	tắt máy lạnh, lấy gió ngoài rồi chỉnh nhiệt độ 22 độ
win_half_lf,readl,trunk	mở nửa kính lái và tắt đèn đọc và đóng cốp
fan,ac_auto,defrost	giảm gió tắt máy nạnh bật sấy kính trước
win_lf,trunk,temp	hạ kính trước trái sau đó mở cốp đặt nhiệt độ 24 độ
cam,windows_all,drl	mở camera, hạ hết kính bật đèn ban ngày
pm25,headl,windows_all	tắt lọc bụi tắt đèn pha mở tất cả kính
recirc,readl,fan	chuyển gió ngoài tắt đèn đọc giảm gió
recirc,headl,defrost_rear	lấy gió trong bật đèn pha và bật sấy kính sau
trunk,sunroof,drl	đóng cốp xong mở cửa sổ trời xong bật đèn ban ngày
defrost,recirc,fan	bật sấy kính và lấy gió trong giảm gió
temp,recirc,win_half_lf	chỉnh nhiệt độ 22 độ sau đó lấy gió ngoài mở nửa kính lái
ac_auto,defrost_rear,cam	bật điều hoà, bật sấy kính sau mở camera
win_lf,temp,ac_auto	mở kính bên lái chỉnh nhiệt độ 22 độ, tắt điều hoà
drl,cam,headl	bật đèn ban ngày rồi bật camera 360 bật đèn pha
temp,sunroof,ac_auto	đặt nhiệt độ 24 độ, đóng cửa sổ trời sau đó tắt máy lạnh
recirc,windows_all,defrost_rear	chuyển gió ngoài hạ hết kính rồi bật sấy kính sau
drl,trunk,win_rf	bật đèn ban ngày mở cốp rồi mở kính trước phải
trunk,win_lr,win_rf	mở cốp sau và mở kính sau trái, hạ kiếng phải
cam,readl,headl	mở camera rồi bật đèn đọc, tắt đèn pha
cam,readl,headl	mở camera tắt đèn đọc sau đó tắt đèn pha
win_rf,recirc,pm25	hạ kính phụ chuyển gió ngoài xong tắt lọc bụi
win_lr,cam,temp	mở kính sau trái, mở camera, đặt nhiệt độ 24 độ
windows_all,trunk,sunroof	đóng hết kính, mở cốp xong mở cửa sổ trời
defrost_rear,windows_all,cam	bật sấy kính sau và hạ hết kính, mở camera
sunroof,win_lf,trunk	đóng cửa sổ trời mở kính trước trái xong mở cốp sau
drl,readl,defrost	bật đèn ban ngày bật đèn trần, tắt sấy kính
readl,temp,defrost_rear	tắt đèn đọc và đặt nhiệt độ 24 độ và bật sấy kính sau
win_rr,win_rf,defrost	mở kính sau phải rồi mở kính trước phải bật sấy kính trước
headl,defrost,defrost_rear	bật đèn pha bật sấy kính trước sau đó bật sấy kính sau
pm25,win_half_lf,win_lf	bật lọc không khí mở nửa kính lái rồi hạ kính lái
win_rr,drl,readl	mở kính sau phải bật đèn ban ngày rồi tắt đèn đọc
headl,sunroof,trunk	tắt đèn pha rồi mở nóc xe đóng cốp
win_lr,cam,headl	mở kính sau trái, bật camera 360 tắt đèn pha
win_lr,defrost,defrost_rear	mở kính sau trái bật sấy kính bật sấy kính sau
recirc,windows_all,win_half_lf	lấy gió trong hạ hết kính xong mở nửa kính lái
win_lf,win_rf,win_half_lf	mở kính trước trái xong hạ kính phụ và mở nửa kính lái
fan,temp,defrost_rear	tăng gió xong đặt nhiệt độ 24 độ, bật sấy kính sau
sunroof,headl,win_lr	mở cửa sổ trời và tắt đèn pha rồi mở kính sau trái
readl,drl,temp	bật đèn trần xong bật đèn ban ngày đặt nhiệt độ 24 độ
pm25,ac_auto,headl	bật lọc bụi sau đó tắt máy lạnh sau đó bật đèn pha
win_lr,win_rr,headl	mở kính sau trái, mở kính sau phải sau đó tắt đèn pha
drl,readl,defrost	bật đèn ban ngày bật đèn trần xong tắt sấy kính
cam,trunk,win_lr	mở camera, mở cốp sau, mở kính sau trái
win_lf,fan,temp	hạ kính lái tăng gió rồi chỉnh nhiệt độ 22 độ
win_half_lf,win_lf,temp	mở nửa kính lái và hạ kính lái, chỉnh nhiệt độ 22 độ
pm25,headl,win_rr	bật lọc bụi và tắt đèn pha và mở kính sau phải
drl,windows_all,cam	bật đèn ban ngày, đóng hết kính sau đó mở camera
recirc,temp,cam	lấy gió ngoài chỉnh nhiệt độ 22 độ xong mở camera
trunk,ac_auto,sunroof	đóng cốp tắt điều hoà rồi mở nóc xe
temp,sunroof,pm25	chỉnh nhiệt độ 22 độ mở nóc xe bật lọc bụi
trunk,drl,win_half_lf	mở cốp sau xong bật đèn ban ngày và mở nửa kính lái
headl,win_rr,recirc	bật đèn pha sau đó mở kính sau phải, lấy gió ngoài
windows_all,headl,pm25	mở tất cả kính rồi bật đèn pha xong tắt lọc bụi
pm25,drl,headl	bật lọc bụi, bật đèn ban ngày và tắt đèn pha
readl,win_half_lf,drl	tắt đèn đọc rồi mở nửa kính lái và bật đèn ban ngày
readl,trunk,pm25	bật đèn trần mở cốp xong tắt lọc bụi
trunk,recirc,win_rr	mở cốp sau lấy gió ngoài và mở kính sau phải
drl,ac_auto,pm25	bật đèn ban ngày bật máy lạnh sau đó tắt lọc bụi
win_half_lf,readl,drl	mở nửa kính lái sau đó tắt đèn đọc, bật đèn ban ngày
win_half_lf,windows_all,trunk	mở nửa kính lái mở tất cả kính xong mở cốp sau
win_rr,win_lf,defrost	mở kính sau phải hạ kính trước trái bật sấy kính trước
headl,win_half_lf,ac_auto	tắt đèn pha xong mở nửa kính lái bật máy lạnh
ac_auto,recirc,defrost	tắt máy lạnh lấy gió ngoài, bật sấy kính
windows_all,defrost_rear,trunk	hạ hết kính sau đó bật sấy kính sau mở cốp sau
win_lr,fan,win_half_lf	mở kính sau trái giảm gió, mở nửa kính lái
ac_auto,temp,sunroof	bật máy lạnh xong chỉnh nhiệt độ 22 độ đóng cửa sổ trời
win_half_lf,defrost_rear,defrost	mở nửa kính lái sau đó bật sấy kính sau bật sấy kính trước
win_lr,recirc,sunroof	mở kính sau trái chuyển gió ngoài, mở cửa sổ trời
recirc,win_half_lf,defrost_rear	lấy gió ngoài rồi mở nửa kính lái sau đó bật sấy kính sau
win_rf,recirc,win_lr	mở kính trước phải chuyển gió ngoài sau đó mở kính sau trái
defrost,windows_all,defrost_rear	bật sấy kính trước, hạ hết kính xong bật sấy kính sau
defrost_rear,win_rr,sunroof	bật sấy kính sau mở kính sau phải mở nóc xe
drl,defrost,windows_all	bật đèn ban ngày, bật sấy kính trước, mở tất cả kính
defrost_rear,drl,fan	bật sấy kính sau và bật đèn ban ngày sau đó giảm gió
defrost,cam,win_lr	tắt sấy kính xong bật camera 360 sau đó mở kính sau trái
win_lr,drl,sunroof	mở kính sau trái rồi bật đèn ban ngày đóng cửa sổ trời
